domain	crawl_time	experiment_id	experiment_name	audience_num	audience_name	variation_num
nytimes.com	1517353200000	9857838628	Nons | INYT | Homepage Native Promo | WW ex US Geo | 2018-01-03 – ongoing	3	[Subscriber Type] Non-Subs,[Cookie] exo_* does not exist,[Geo] WW ex US	5
nytimes.com	1517353200000	9859550493	WF-39861-Digi-Winback | growl | bar1 exo_digi_winback	3	[Geo] US,[Subscriber Type] Non-Subs,[Cookie] exo_digi_winback	1
nytimes.com	1517353200000	9863575555	Plaza Premium - 12/26/17	2	[Cookie] exo_* does not exist,[B2B] Plaza Premium	1
nytimes.com	1517353200000	9864607052	Brand Tracker Q1 | ROS, excl. Homepage | US Geo | 2018-01-04 - 2018-03-31	5	[Geo] US,[Cookie] survey_triggered does NOT exist,[Page Targeting] Exclude the Homepage,[Page Targeting] nytimes.com domain only,[Cookie] exo_* does not exist	2
nytimes.com	1517353200000	9865732019	Subs | Bar1 | January Guide | WAT: Guides_Jan_GUIDES | 2017-01-09 - 2017-01-31	4	[Subscriber Type] Subs ,[Geo] US,[WAT] Guides_Jan_GUIDES,[Cookie] exo_* does not exist	2
nytimes.com	1517353200000	9865780727	Force-default Killset	2	[Subscriber Type] Non-Subs,[Cookie] Test Danny 1	1
nytimes.com	1517353200000	9940501694	Nons - Formers | Gateway, Welcome | WinBack BoC | USGM | 2017-01-XX | TESTING SM | exo_digi_winback	3	[Subscriber Type] Non-Subs,[Geo] US,[Cookie] exo_digi_winback	1
nytimes.com	1517353200000	9952302765	Brand Tracker Q1 | ROS excl. Homepage | Australia Geo | 2018-01-04 - 2018-03-31	5	[Cookie] survey_triggered does NOT exist,[Page Targeting] Exclude the Homepage,[Page Targeting] nytimes.com domain only,[Geo] Australia,[Cookie] exo_* does not exist	2
nytimes.com	1517353200000	9996931686	 Nons | USGM | August BAU (hardcoded for http articles) | 2018-01-10	5	[Geo] US,[Subscriber Type] Non-Subs,[Segment] EXCLUDE All EDU - WAT, BlueKai,[URL Protocol] Detect HTTP,[Cookie] exo_* does not exist	1
sixt.fr	1517608800000	10166224542	Holiday	5	Exclude: Visitors of not matching holiday ad,BlueKai Holiday Segment,blocking: sixt deployment environment cookies,blocking: incompatible & outdated browsers,blocking: Sixt IP	4
sixt.fr	1517608800000	10167138580	Weekend	5	blocking: sixt deployment environment cookies,Exclude: Visitors of not matching weekend ad,BlueKai Weekend Segment,blocking: incompatible & outdated browsers,blocking: Sixt IP	4
sixt.fr	1517608800000	10168505046	Family	5	blocking: sixt deployment environment cookies,Exclude: Visitors of not matching family ad,BlueKai Family Segment,blocking: incompatible & outdated browsers,blocking: Sixt IP	4
sixt.fr	1517608800000	10170245399	Business	5	blocking: sixt deployment environment cookies,Exclude: Visitors of not matching business ad,BlueKai Business Segment,blocking: incompatible & outdated browsers,blocking: Sixt IP	4
sixt.fr	1517608800000	10192290057	No DMP Traffic	4	blocking: sixt deployment environment cookies,blocking: incompatible & outdated browsers,Exclude DMP Segments,blocking: Sixt IP	4
sixt.fr	1517608800000	9506304655	2017-11-27 FR Offerconfig Push Winter Tyres (SA) [FULL]	2	blocking: sixt deployment environment cookies,blocking: incompatible & outdated browsers	3
freedomdebtrelief.com	1518703200000	10000559035		1		3
freedomdebtrelief.com	1518703200000	10159691873		1		4
freedomdebtrelief.com	1518703200000	10160725892		0		3
freedomdebtrelief.com	1518703200000	10162526337		0		5
freedomdebtrelief.com	1518703200000	10311180006		0		3
freedomdebtrelief.com	1518703200000	9617470016		0		2
freedomdebtrelief.com	1518703200000	9732634001		0		3
freedomdebtrelief.com	1518703200000	9861487674		3		5
modcloth.com	1518426000000	9838320415	Video on PDP	1	Desktop/Tablet	1
360learning.com	1518408000000	8362060393	everyone_else	0		2
360learning.com	1518408000000	8385241163	everyone_else	0		2
360learning.com	1518408000000	8394065546	everyone_else	0		2
wikihow.com	1517360400000	10164490477		1		2
wikihow.com	1517360400000	10166541517		1		5
wikihow.com	1517360400000	10193862318		0		2
wikihow.com	1517360400000	10194450601		0		5
wikihow.com	1517360400000	8787522806		1		1
wikihow.com	1517360400000	8899641050		1		1
wikihow.com	1517360400000	9017445113		1		6
wikihow.com	1517360400000	9266854076		1		1
wikihow.com	1517360400000	9619911718		0		1
wikihow.com	1517360400000	9623341242		1		1
wikihow.com	1517360400000	9624960937		1		1
wikihow.com	1517360400000	9733700171		1		1
wikihow.com	1517360400000	9734551725		1		4
wikihow.com	1517360400000	9825812597		1		2
theautismsite.greatergood.com	1518775200000	10014530948	2.8.0_Take Action (ARS) [Dublin Killing Fields]: Thank You State Petition Promotion CTA	0	Everyone else	2
theautismsite.greatergood.com	1518775200000	10024913377	2.12.0_Take Action (ARS) [Australia To Stop Killing Cats]: Thank You State Petition Promotion CTA	0	Everyone else	2
theautismsite.greatergood.com	1518775200000	10068122079	2.9.0 Take Action (ARS) [Dogs and Cats S Korea] : Thank You State Petition Promotion CTA	0	Everyone else	2
theautismsite.greatergood.com	1518775200000	10095301391	2.10.0_Take Action (ARS) [End Trophy Hunting]: Thank You State Petition Promotion CTA	0	Everyone else	2
theautismsite.greatergood.com	1518775200000	10162405686	2.15.0_Take Action (ARS) [Slaughter Of Working Dogs]: Thank You State Petition Promotion CTA	0	Everyone else	2
theautismsite.greatergood.com	1518775200000	10169882215	2.14.0_Take Action (ARS) [Donkeys Die For Medicine]: Thank You State Petition Promotion CTA	0	Everyone else	2
theautismsite.greatergood.com	1518775200000	8640425651	4.20.3_CTG Mobile Layout Round 4 -- Gamification and STG Dropdown (HOT FIX)	1	Mobile Only	3
theautismsite.greatergood.com	1518775200000	8802426727	4.28.0_CTG [Optimizely X]: Oceana Partner Page Redirect (HOTFIX)	0	Everyone else	2
theautismsite.greatergood.com	1518775200000	8900223831	5.38.0_Store (RescueBox) [Optimizely X]: Select Pet Page Element Swap	0	Everyone else	2
theautismsite.greatergood.com	1518775200000	9949469924	2.11.0_Take Action (ARS) [Horses Bullfighting]: Thank You State Petition Promotion CTA	0	Everyone else	2
carglass.be	1518573600000	10035848379	AGConsult - Boeking - Locatie stap - 2	1	Desktop scherm	2
carglass.be	1518573600000	10191805200	AGConsult - Carrosserie - Offertepagina rework	0	Everyone else	2
carglass.be	1518573600000	10194040238	AGConsult - Tinting autoruiten	0	Everyone else	2
carglass.be	1518573600000	10251371576	AGConsult - service centers - pijn doen - nl - MOBILE	1	Mobile + Tablet	2
carglass.be	1518573600000	9263437169	HotJar - Tracking dynamische pagina's	0	Everyone else	2
tradesy.com	1519740000000	10025735065	[SELL-3291] Additional Brands Price Recommendations	0	Everyone else	2
tradesy.com	1519740000000	10193530235	[SELL-3424] Sell Landing Page Redesign	0	Everyone else	2
tradesy.com	1519740000000	10282280044	[buy 4806] Exit Modal Redesign	0	Everyone else	2
tradesy.com	1519740000000	10288381233	Selling: Favorites Page Start Selling CTA	0	Everyone else	2
tradesy.com	1519740000000	10289900264	Selling: Top Nav Start Selling CTA	1	Desktop Web	2
tradesy.com	1519740000000	10313141455	new arrivals prob sell model	0	Everyone else	2
tradesy.com	1519740000000	10316470110	[BUY-4922] SEM Category page content test	0	Everyone else	2
tradesy.com	1519740000000	8445921901	[USED FOR CI] POST DEPLOYMENT (DO NOT STOP OR ARCHIVE)	0	Everyone else	2
tradesy.com	1519740000000	9179782530	[USED FOR CI] PRE DEPLOYMENT (DO NOT STOP OR ARCHIVE)	0	Everyone else	2
chillisauce.com	1518793200000	10162921080		0		3
chillisauce.com	1518793200000	10193864689		0		3
chillisauce.com	1518793200000	10198293074		0		4
chillisauce.com	1518793200000	10223393411		0		3
chillisauce.com	1518793200000	9736593933		1		3
chillisauce.com	1518793200000	9831871194		1		3
chillisauce.com	1518793200000	9834752274		0		3
swr.de	1518462000000	10277540690	Navigation #2	0	Everyone else	3
myperfectresume.com	1518717600000	10165001160	MPR Funnel Traffic | CR	1	DEFAULT Desktop Only No IE/mobile/CoCust	1
myperfectresume.com	1518717600000	10190927543	OPTMZ-1451 | MyPerfectFormula: mobile subscribers | HDM	1	Mobile Device	2
myperfectresume.com	1518717600000	10192895816	OPTMZ-1451 | Job offer calculator: mobile subscribers | HDM	2	Mobile Device,Email Subscribers - JobOfferCalculator	2
myperfectresume.com	1518717600000	10195056277	OPTMZ-1451 | Auto cover letter: desktop subscribers | HDM	2	DEFAULT Desktop Only No IE/mobile/CoCust,Email Subscribers - AutoCoverLetter	2
myperfectresume.com	1518717600000	10195348712	OPTMZ-1451 | Job offer calculator: desktop subscribers | HDM	2	DEFAULT Desktop Only No IE/mobile/CoCust,Email Subscribers - JobOfferCalculator	2
myperfectresume.com	1518717600000	10199240376	Hotfix PER-139 || Corrected SKUID - LP MPRRWTLP29	0	Everyone else	1
myperfectresume.com	1518717600000	10208058239	OPTMZ-1451 | Resume customizer: mobile subscribers | HDM	2	Mobile Device,Email Subscribers - ResumeCustomizer	2
myperfectresume.com	1518717600000	10244481679	OPTMZ-1597 | Resume customizer: desktop subscribers | HDM	2	DEFAULT Desktop Only No IE/mobile/CoCust,Email Subscribers - ResumeCustomizer	2
myperfectresume.com	1518717600000	10251330771	OPTMZ-1451 | Auto cover letter: mobile subscribers | HDM	2	Mobile Device,Email Subscribers - AutoCoverLetter	2
myperfectresume.com	1518717600000	10254190100	OPTMZ-1451 | MyPerfectFormula: desktop subscribers | HDM	2	DEFAULT Desktop Only No IE/mobile/CoCust,Email Subscribers - MyPerfectFormula	2
myperfectresume.com	1518717600000	8445701052	Rewrite Cookie Visitor_Type on Prod	0	Everyone else	2
myperfectresume.com	1518717600000	8603710324	Hide Cover Letter Modal | OPTMZ-1408 | HDM 	1	DEFAULT Desktop Only No IE/mobile/CoCust	2
myperfectresume.com	1518717600000	8777741405	iFrame LC Conversion Tracking Hotfix | WL 	0	Everyone else	1
myperfectresume.com	1518717600000	8893571150	Click Tracker - no work experience	1	Nonsubscribers	1
myperfectresume.com	1518717600000	9014071304	Hotfix LP27 CTA Terms | CR	0	Everyone else	1
myperfectresume.com	1518717600000	9261351090	OPTMZ-1500 | RH Choose Template | CR (Running Winner)	1	DEFAULT Desktop Only No IE/mobile/CoCust	2
myperfectresume.com	1518717600000	9425610558	OPTMZ-1534 | Sell Page Icon Hotfix | CR	0	Everyone else	1
myperfectresume.com	1518717600000	9862562647	HotFix NMPR-3102 (Resume Home - Press Enter, Document Gets Deleted)	0	Everyone else	1
justgiving.com	1518490800000	8466469356	JustGiving developer create account text	0	Everyone else	2
justgiving.com	1518490800000	8786231498	Dominica relief page hack	0	Everyone else	2
justgiving.com	1518490800000	8793087067	Add start crowdfunding banner to CF homepage	2	Tablet Users,Desktop users	2
justgiving.com	1518490800000	9040280009	Crowdfunding mobile home page CTA test	1	Mobile users	2
gotomypc.com	1518483600000	10189064224		1		2
meowbify.com	1518724800000	10189724727	Desktop - Turner Internal Excluded	1	Desktop - Turner Internal Excluded	1
meowbify.com	1518724800000	10192444229	Travel Travel Zoo Desktop V2	1	Desktop - Turner Internal Excluded	2
meowbify.com	1518724800000	10197572728	Travel Travel Zoo Mobile V2	1	Smartphone - Turner Internal Excluded	2
meowbify.com	1518724800000	10236987504	Autoplay on Mute Pause Video Mobile Web	1	Smartphone - Turner Internal Excluded	3
meowbify.com	1518724800000	7848800322	[Outbrain] Everyone	0	Everyone else	1
meowbify.com	1518724800000	8431802285	Tablet - Turner Internal Excluded	1	Tablet - Turner Internal Excluded	2
meowbify.com	1518724800000	8431920589	ADAQ AA Cookie Tracking	1	[Cookie] Adobe Omniture QA	2
meowbify.com	1518724800000	8432510787	Desktop - Turner Internal Excluded	1	Desktop - Turner Internal Excluded	2
meowbify.com	1518724800000	8432900806	Smartphone - Turner Internal Excluded	1	Smartphone - Turner Internal Excluded	2
meowbify.com	1518724800000	8725060919	TB Paid	1	User from Taboola Paid Campaign	1
meowbify.com	1518724800000	8730042192	Outbrain	1	User with ob_ADA cookie	1
meowbify.com	1518724800000	8730883249	Taboola	1	User with tb_ADA cookie	1
meowbify.com	1518724800000	8734381707	OB Paid	1	User from Outbrain Paid Campaign	1
meowbify.com	1518724800000	8932873440	Appt Query Param	2	Apptentive Audience Query Parameter,Smartphone Only - Including Turner IPs addresses	1
meowbify.com	1518724800000	9104633282	Appt Query Param	2	Apptentive Audience Query Parameter,Smartphone Only - Including Turner IPs addresses	1
meowbify.com	1518724800000	9751766391	Desktop HVU Threshold 2	2	Desktop - Turner Internal Excluded,HP Video Zone User Threshold 2	1
atlassian.com	1518519600000	10016151059	Exp	1		1
atlassian.com	1518519600000	10163410382	Exp	2		1
atlassian.com	1518519600000	10163800876	Exp	2		1
atlassian.com	1518519600000	10165641613	Exp	2		1
atlassian.com	1518519600000	10166420533	Exp	2		1
atlassian.com	1518519600000	10168440878	Exp	2		1
atlassian.com	1518519600000	10185501032		2		2
atlassian.com	1518519600000	10193375009	Exp	3		1
atlassian.com	1518519600000	10202207359		1		1
atlassian.com	1518519600000	10228982119		1		1
atlassian.com	1518519600000	10231664790		1		1
atlassian.com	1518519600000	10231681348	Exp	2		1
atlassian.com	1518519600000	10239783530	Exp	2		1
atlassian.com	1518519600000	10243014994		1		1
atlassian.com	1518519600000	10253121313	Exp	2		1
atlassian.com	1518519600000	10278130347	Exp	3		1
atlassian.com	1518519600000	10280681819		1		1
atlassian.com	1518519600000	10283190933	Exp	2		1
atlassian.com	1518519600000	10298260936		1		1
atlassian.com	1518519600000	8408041155	Exp	1		1
atlassian.com	1518519600000	8429700139	Exp	2		1
atlassian.com	1518519600000	8482563152	Exp	1		1
atlassian.com	1518519600000	8511229011	Exp	1		2
atlassian.com	1518519600000	8515067477		1		1
atlassian.com	1518519600000	8517425641		1		1
atlassian.com	1518519600000	8582940264		1		2
atlassian.com	1518519600000	8634790432	everyone_else	0		2
atlassian.com	1518519600000	8780046958		1		1
atlassian.com	1518519600000	8784605083		1		1
atlassian.com	1518519600000	8787844615		1		1
atlassian.com	1518519600000	8788434614		1		1
atlassian.com	1518519600000	8792175365		1		1
atlassian.com	1518519600000	8927892705		1		1
atlassian.com	1518519600000	9015396918		0		1
atlassian.com	1518519600000	9017686011		1		1
atlassian.com	1518519600000	9263155663	Exp	1		1
atlassian.com	1518519600000	9334610004		1		1
atlassian.com	1518519600000	9668031156		1		2
atlassian.com	1518519600000	9669172464		1		2
atlassian.com	1518519600000	9722043418	Exp	1		1
atlassian.com	1518519600000	9727810945		0		3
atlassian.com	1518519600000	9836243770	Exp	3		1
atlassian.com	1518519600000	9858064997	Exp	1		1
atlassian.com	1518519600000	9865424568		2		2
airasia.com	1517533200000	10022965575	Everyone	0	Everyone else	1
airasia.com	1517533200000	10056277466	(AB) Pick a seat - Solo traveller	3	Single traveller, Not value pack/premiumflex/flatbed,Route not DMK-NRT-DMK and DMK-CTS-DMK	2
airasia.com	1517533200000	10056532740	Everyone	0	Everyone else	1
airasia.com	1517533200000	10089324765	Everyone	0	Everyone else	1
airasia.com	1517533200000	10102994048	(AB) Pick a seat - Hot Seat	2	AddOns page - journey total duration > 90 minutes - not value pack/premiumflex/flatbed,Route not DMK-NRT-DMK and DMK-CTS-DMK	2
airasia.com	1517533200000	10117844671	(AB) Pick a seat - Group	3	 Not value pack/premiumflex/flatbed,Number of Pax more or equal 3,Route not DMK-NRT-DMK and DMK-CTS-DMK	2
airasia.com	1517533200000	10119011436	(AB) Pick a seat - Quiet Zone	4	Is D7/XT/XJ flight,Single traveller, Not value pack/premiumflex/flatbed,Route not DMK-NRT-DMK and DMK-CTS-DMK	2
airasia.com	1517533200000	10162901849	Everyone	0	Everyone else	1
airasia.com	1517533200000	10191760664	(AB) Lowest Fare in Calendar - red color	0	Everyone else	2
airasia.com	1517533200000	10199140205	Long Haul Flight and Test Cookie Unique (QA)	2	Long Haul Flight,Test Cookie Unique (QA)	2
airasia.com	1517533200000	8166840877	Searched_departing_KIX_JP_IP_JP_Culture	1	Searched departing KIX  + JP IP + JP Culture	1
airasia.com	1517533200000	8171570881	Searched_departing_NRT_JP_IP_JP_Culture	1	Searched departing NRT  + JP IP + JP Culture	1
airasia.com	1517533200000	8172220818	Searched_departing_CTS_JP_IP_JP_culture_	1	Searched departing CTS  + JP IP + JP culture 	1
airasia.com	1517533200000	8174130528	Searched_departing_HND_JP_IP_JP_Culture	1	Searched departing HND  + JP IP + JP Culture	1
airasia.com	1517533200000	8305313738	Baggage Banner	3	CID or GA - Travel Date more than 1 day before trip,CID or GA - Purchased Seat,CID or GA - No Baggage	2
airasia.com	1517533200000	8319678864	With audience	2	Visitors with 1+ Recent Searches (Last Search),Departure Date within 10 days	1
airasia.com	1517533200000	8325605008	Flight Search, Flight Select, Guest Details, Add on Pages & Payment Page	1	Exclude Safari	1
airasia.com	1517533200000	8350196557	everyone_else	0	Everyone else	1
airasia.com	1517533200000	8353570270	Exp	3	DCP Recommended Destination is set,displayFare cookie,Exclude parameter p=ASEANPPB and p=ASEANPSB	2
airasia.com	1517533200000	8374366209	Seat Banner with Prices - SHORT HAUL	4	CID or GA - No Seat,CID or GA - Travel Date more than 1 day before trip,CID or GA - Currency set,CID or GA - Short Haul flight	1
airasia.com	1517533200000	8381151712	Seat Banner with Prices - LONG HAUL	4	CID or GA - No Seat,CID or GA - Travel Date more than 1 day before trip,CID or GA - Currency set,CID or GA - Long Haul flight	1
airasia.com	1517533200000	8408531938	Everyone	0	Everyone else	1
airasia.com	1517533200000	8411680452	UBER WCI: Campaign Audience	1	UBER WCI: Campaign Audience	1
airasia.com	1517533200000	8431110677	Hey there, LOGIN here!	3	no login,Desktop Visitors,No cookie optimizely_checkout	1
airasia.com	1517533200000	8431510773	BIG Pay: Save up to 10 cards (default)	3	Login member,Desktop Visitors,No cookie optimizely_checkout	1
airasia.com	1517533200000	8434190305	Save Card Details & Earn 100 BIG Points	4	Login member,BIG Pay: Outdated Credit/Debit Cards,Desktop Visitors,No cookie optimizely_checkout	1
airasia.com	1517533200000	8447130806	Visitor's browser screen width >= 1024px	1	Visitor's browser screen width >= 1024px	1
airasia.com	1517533200000	8450990153	Insurance	1	WCI contains Insurance Box class	2
airasia.com	1517533200000	8457675632	Referrer URL: AirAsia page GoCorporate 	1	Referrer URL: AirAsia page GoCorporate 	1
airasia.com	1517533200000	8473100250	Visitor's browser screen width >= 768px and DCP Total Transaction > 50	2	Visitor's browser screen width >= 768px,DCP Total Transaction > 50	2
airasia.com	1517533200000	8507704049	Everyone	0	Everyone else	1
airasia.com	1517533200000	8521270015	(no TotalTransaction or less than 50) and Visitor's browser screen width >= 768px and Price go up	3	no TotalTransaction or less than 50,Visitor's browser screen width >= 768px,Price go up	2
airasia.com	1517533200000	8526260732	(no TotalTransaction or less than 50) and Visitor's browser screen width >= 768px and Price go down	3	no TotalTransaction or less than 50,Visitor's browser screen width >= 768px,Price go down	2
airasia.com	1517533200000	8554042642	Visitors with 1+ Recent Searches (Last Search) and Exclude Safari	2	Visitors with 1+ Recent Searches (Last Search),Exclude Safari	1
airasia.com	1517533200000	8574071283	MEAL - Short Haul - Personalised	6	CID or GA - Purchased Seat,CID or GA - Purchased Baggage,CID or GA - No Meal,CID or GA - Travel Date more than 1 day before trip,CID or GA - Currency set,CID or GA - Short Haul flight	2
airasia.com	1517533200000	8574941801	MEAL - Long Haul - Personalised	6	CID or GA - Purchased Seat,CID or GA - Purchased Baggage,CID or GA - No Meal,CID or GA - Travel Date more than 1 day before trip,CID or GA - Currency set,CID or GA - Long Haul flight	2
airasia.com	1517533200000	8576090998	SEAT - Short Haul - Personalised	5	CID or GA - No Seat,CID or GA - Travel Date more than 1 day before trip,CID or GA - Currency set,CID or GA - Short Haul flight,CID or GA - Departing Carrier Code set	1
airasia.com	1517533200000	8576923539	INSURANCE - Personalised	5	CID or GA - Purchased Seat,CID or GA - Purchased Baggage,CID or GA - Purchased Meal,CID or GA - No  Travel Insurance,CID or GA - Travel Date more than 1 day before trip	1
airasia.com	1517533200000	8579653697	CHECK-IN - Desktop/Laptop - Personalised	8	CID or GA - Purchased Seat,CID or GA - Purchased Baggage,CID or GA - Purchased Meal,CID or GA - Has Travel Insurance,CID or GA - No Checked In 0,CID or GA - Travel Date more than 1 day before trip,CID or GA - Travel Date less than 15 days,Desktop Visitors	1
airasia.com	1517533200000	8580734639	language EN	1	language EN	1
airasia.com	1517533200000	8581181847	SEAT - Long Haul - General	4	CID or GA - No Seat,CID or GA - Long Haul flight,CID or GA - Travel Date less than 31 days before trip,CID or GA - Travel Date more than 14 days before trip	1
airasia.com	1517533200000	8582591826	BAGGAGE - Personalised	3	CID or GA - Purchased Seat,CID or GA - No Baggage,CID or GA - Travel Date more than 1 day before trip	1
airasia.com	1517533200000	8596080755	CHECK-IN - Mobile/Tablet - Personalised	8	CID or GA - Purchased Seat,CID or GA - Purchased Baggage,CID or GA - Purchased Meal,CID or GA - Has Travel Insurance,CID or GA - No Checked In 0,CID or GA - Travel Date more than 1 day before trip,CID or GA - Travel Date less than 15 days,Mobile Visitors	1
airasia.com	1517533200000	8629890524	language EN	1	language EN	1
airasia.com	1517533200000	8636549236	(AB) - Open calendar - change "No flights" to "Check Now" - Flight Select Page	3	Calendar Query equals true,Open Calendar Active Day & Month,culture or language = EN	3
airasia.com	1517533200000	8726853156	MEAL - Short Haul - Personalised	6	CID or GA - Travel Date less than 15 days,CID or GA - Purchased Seat,CID or GA - Purchased Baggage,CID or GA - No Meal,CID or GA - Travel Date more than 1 day before trip,CID or GA - Short Haul flight	1
airasia.com	1517533200000	8732243161	INSURANCE - Personalised	6	CID or GA - Travel Date less than 15 days,CID or GA - Purchased Seat,CID or GA - Purchased Baggage,CID or GA - Purchased Meal,CID or GA - No  Travel Insurance,CID or GA - Travel Date more than 1 day before trip	2
airasia.com	1517533200000	8734192625	MEAL - CHINA- Short Haul - Personalised	7	CID or GA - Travel Date less than 15 days,CID or GA - Purchased Seat,CID or GA - Purchased Baggage,CID or GA - No Meal,CID or GA - Travel Date more than 1 day before trip,CID or GA - Short Haul flight,china IP	2
airasia.com	1517533200000	8736293053	MEAL - CHINA - Long Haul - Personalised	7	CID or GA - Travel Date less than 15 days,CID or GA - Purchased Seat,CID or GA - Purchased Baggage,CID or GA - No Meal,CID or GA - Travel Date more than 1 day before trip,CID or GA - Long Haul flight,china IP	1
airasia.com	1517533200000	8739872896	CHECK-IN - Mobile/Tablet - Personalised	8	CID or GA - Travel Date less than 15 days,CID or GA - Purchased Seat,CID or GA - Purchased Baggage,CID or GA - Purchased Meal,CID or GA - Has Travel Insurance,CID or GA - No Checked In 0,CID or GA - Travel Date more than 1 day before trip,Mobile Visitors	1
airasia.com	1517533200000	8740082149	SEAT - Long Haul - General	4	CID or GA - Travel Date less than 15 days,CID or GA - No Seat,CID or GA - Travel Date more than 1 day before trip,CID or GA - Long Haul flight	1
airasia.com	1517533200000	8742363067	SEAT - Short Haul - Personalised	4	CID or GA - Travel Date less than 15 days,CID or GA - No Seat,CID or GA - Travel Date more than 1 day before trip,CID or GA - Short Haul flight	1
airasia.com	1517533200000	8743664044	Pax more/equal 3 - From Malaysia Only and Pax Not From AUS - IND - CHN - JPN	2	Pax more/equal 3 - From Malaysia Only,Pax Not From AUS - IND - CHN - JPN	1
airasia.com	1517533200000	8744251329	MEAL - Long Haul - Personalised	6	CID or GA - Travel Date less than 15 days,CID or GA - Purchased Seat,CID or GA - Purchased Baggage,CID or GA - No Meal,CID or GA - Travel Date more than 1 day before trip,CID or GA - Long Haul flight	2
airasia.com	1517533200000	8745163350	CHECK-IN - Desktop/Laptop - Personalised	8	CID or GA - Travel Date less than 15 days,CID or GA - Purchased Seat,CID or GA - Purchased Baggage,CID or GA - Purchased Meal,CID or GA - Has Travel Insurance,CID or GA - No Checked In 0,CID or GA - Travel Date more than 1 day before trip,Desktop Visitors	1
airasia.com	1517533200000	8765103108	Pax equal 1 - From Malaysia Only and Pax Not From AUS - IND - CHN - JPN	2	Pax equal 1 - From Malaysia Only,Pax Not From AUS - IND - CHN - JPN	1
airasia.com	1517533200000	8765440190	BAGGAGE - Personalised	4	CID or GA - Travel Date less than 15 days,CID or GA - Purchased Seat,CID or GA - No Baggage,CID or GA - Travel Date more than 1 day before trip	1
airasia.com	1517533200000	8770701730	Pax equal 2 - From Malaysia Only and Pax Not From AUS - IND - CHN - JPN	2	Pax equal 2 - From Malaysia Only,Pax Not From AUS - IND - CHN - JPN	1
airasia.com	1517533200000	8779940035	Pax are family  - From Malaysia Only and Pax Not From AUS - IND - CHN - JPN	2	Pax are family  - From Malaysia Only,Pax Not From AUS - IND - CHN - JPN	1
airasia.com	1517533200000	8837030101	Homepage - user logged in	1	Homepage - user logged in	1
airasia.com	1517533200000	8848370218	Homepage - user not logged in 	1	Homepage - user not logged in 	1
airasia.com	1517533200000	9012633020	Everyone	0	Everyone else	1
airasia.com	1517533200000	9016551249	Everyone	0	Everyone else	1
airasia.com	1517533200000	9106770173	Everyone	0	Everyone else	1
airasia.com	1517533200000	9113155023	Test Cookie Unique (QA)	1	Test Cookie Unique (QA)	1
airasia.com	1517533200000	9176751043	Everyone	0	Everyone else	1
airasia.com	1517533200000	9253092617	EMERGENCY_SEAT_FLAG = 1	1	EMERGENCY_SEAT_FLAG = 1	1
airasia.com	1517533200000	9259934915	Exp	2	DCP Shopping Destinations,DCP Days of Travel > 3	3
airasia.com	1517533200000	9260114470	UserSession's culture equal EN	1	UserSession's culture equal EN	3
airasia.com	1517533200000	9262322414	UserSession's culture equal EN and dpc_last_search destination Thailand	2	UserSession's culture equal EN,dpc_last_search destination Thailand	1
airasia.com	1517533200000	9268584952	(UserSession's culture EN, ZH, TW or HK) and (Flight Type AK or D7)	2	UserSession's culture EN, ZH, TW or HK,Flight Type AK or D7	1
airasia.com	1517533200000	9417210713	Test Cookie (WY)	1	Test Cookie (WY)	1
airasia.com	1517533200000	9422881620	UserSession's culture equal EN	1	UserSession's culture equal EN	3
airasia.com	1517533200000	9430370149	UserSession's culture equal EN or (culture or language = EN)	2	UserSession's culture equal EN,culture or language = EN	3
airasia.com	1517533200000	9438460639	DCP Recommended Destination is set and displayFare cookie and Returning visitors/session	3	DCP Recommended Destination is set,displayFare cookie,Returning visitors/session	2
airasia.com	1517533200000	9500572357	Everyone	0	Everyone else	1
airasia.com	1517533200000	9501303441	Last Search: Origin = peak origins and depart < 14 days from today	1	Last Search: Origin = peak origins and depart < 14 days from today	3
airasia.com	1517533200000	9502350033	(Flight Type AK or D7) and Not Domestic Flights - Malaysia and UserSession's culture equal EN	3	Flight Type AK or D7,Not Domestic Flights - Malaysia,UserSession's culture equal EN	1
airasia.com	1517533200000	9543031101	Everyone	0	Everyone else	1
airasia.com	1517533200000	9591280224	WCI Info: Origin = peak origins and depart < 14 days from today	1	WCI Info: Origin = peak origins and depart < 14 days from today	3
airasia.com	1517533200000	9625470909	By destination count	1	Visitor's browser screen width >= 768px	4
airasia.com	1517533200000	9725881659	Everyone	0	Everyone else	1
airasia.com	1517533200000	9729511086	Country Cookie US	1	Country Cookie US	1
airasia.com	1517533200000	9731542576	By route count	1	Visitor's browser screen width >= 768px	4
airasia.com	1517533200000	9778270982	API	2	New session,Does not have DisplayFare cookie	1
airasia.com	1517533200000	9830320519	language EN and dcp_route = airport KUL	2	language EN,dcp_route = airport KUL	1
airasia.com	1517533200000	9864717506	displayFare cookie and Last Search Banner + departureDate is in future	2	displayFare cookie,Last Search Banner + departureDate is in future	1
truckscout24.at	1518451200000	8472070031		0		2
truckscout24.at	1518451200000	8504023869		0		2
truckscout24.at	1518451200000	8507534999		4		2
cdwg.com	1518602400000	9263716460	exp-56.0-HP-printer-promo - Desktop and exp-56.0-government-QA	2	exp-56.0-HP-printer-promo - Desktop,exp-56.0-government-QA	1
gocardless.com	1518656400000	10195314570	Pricing page (Leprechaun)	0	Everyone else	2
